LEI,Entity.LegalName,Entity.LegalName.xmllang,Entity.OtherEntityNames.OtherEntityName.1,Entity.OtherEntityNames.OtherEntityName.1.xmllang,Entity.OtherEntityNames.OtherEntityName.1.type,Entity.OtherEntityNames.OtherEntityName.2,Entity.OtherEntityNames.OtherEntityName.2.xmllang,Entity.OtherEntityNames.OtherEntityName.2.type,Entity.OtherEntityNames.OtherEntityName.3,Entity.OtherEntityNames.OtherEntityName.3.xmllang,Entity.OtherEntityNames.OtherEntityName.3.type,Entity.OtherEntityNames.OtherEntityName.4,Entity.OtherEntityNames.OtherEntityName.4.xmllang,Entity.OtherEntityNames.OtherEntityName.4.type,Entity.OtherEntityNames.OtherEntityName.5,Entity.OtherEntityNames.OtherEntityName.5.xmllang,Entity.OtherEntityNames.OtherEntityName.5.type,Entity.TransliteratedOtherEntityNames.TransliteratedOtherEntityName.1,Entity.TransliteratedOtherEntityNames.TransliteratedOtherEntityName.1.xmllang,Entity.TransliteratedOtherEntityNames.TransliteratedOtherEntityName.1.type,Entity.LegalAddress.xmllang,Entity.LegalAddress.FirstAddressLine,Entity.LegalAddress.MailRouting,Entity.LegalAddress.AdditionalAddressLine.1,Entity.LegalAddress.AdditionalAddressLine.2,Entity.LegalAddress.AdditionalAddressLine.3,Entity.LegalAddress.City,Entity.LegalAddress.Region,Entity.LegalAddress.Country,Entity.LegalAddress.PostalCode,Entity.HeadquartersAddress.xmllang,Entity.HeadquartersAddress.FirstAddressLine,Entity.HeadquartersAddress.MailRouting,Entity.HeadquartersAddress.AdditionalAddressLine.1,Entity.HeadquartersAddress.AdditionalAddressLine.2,Entity.HeadquartersAddress.AdditionalAddressLine.3,Entity.HeadquartersAddress.City,Entity.HeadquartersAddress.Region,Entity.HeadquartersAddress.Country,Entity.HeadquartersAddress.PostalCode,Entity.OtherAddresses.OtherAddress.1.xmllang,Entity.OtherAddresses.OtherAddress.1.type,Entity.OtherAddresses.OtherAddress.1.FirstAddressLine,Entity.OtherAddresses.OtherAddress.1.AdditionalAddressLine.1,Entity.OtherAddresses.OtherAddress.1.AdditionalAddressLine.2,Entity.OtherAddresses.OtherAddress.1.AdditionalAddressLine.3,Entity.OtherAddresses.OtherAddress.1.City,Entity.OtherAddresses.OtherAddress.1.Region,Entity.OtherAddresses.OtherAddress.1.Country,Entity.OtherAddresses.OtherAddress.1.PostalCode,Entity.OtherAddresses.OtherAddress.2.xmllang,Entity.OtherAddresses.OtherAddress.2.type,Entity.OtherAddresses.OtherAddress.2.FirstAddressLine,Entity.OtherAddresses.OtherAddress.2.AdditionalAddressLine.1,Entity.OtherAddresses.OtherAddress.2.AdditionalAddressLine.2,Entity.OtherAddresses.OtherAddress.2.AdditionalAddressLine.3,Entity.OtherAddresses.OtherAddress.2.City,Entity.OtherAddresses.OtherAddress.2.Region,Entity.OtherAddresses.OtherAddress.2.Country,Entity.OtherAddresses.OtherAddress.2.PostalCode,Entity.RegistrationAuthority.RegistrationAuthorityID,Entity.RegistrationAuthority.OtherRegistrationAuthorityID,Entity.RegistrationAuthority.RegistrationAuthorityEntityID,Entity.LegalJurisdiction,Entity.EntityCategory,Entity.LegalForm.EntityLegalFormCode,Entity.LegalForm.OtherLegalForm,Entity.EntityStatus,Entity.EntityCreationDate,Entity.LegalEntityEvents.LegalEntityEvent.1.group_type,Entity.LegalEntityEvents.LegalEntityEvent.1.event_status,Entity.LegalEntityEvents.LegalEntityEvent.1.group_id,Entity.LegalEntityEvents.LegalEntityEvent.1.LegalEntityEventType,Entity.LegalEntityEvents.LegalEntityEvent.1.LegalEntityEventEffectiveDate,Entity.LegalEntityEvents.LegalEntityEvent.1.LegalEntityEventRecordedDate,Entity.LegalEntityEvents.LegalEntityEvent.1.ValidationDocuments,Entity.LegalEntityEvents.LegalEntityEvent.2.group_type,Entity.LegalEntityEvents.LegalEntityEvent.2.event_status,Entity.LegalEntityEvents.LegalEntityEvent.2.group_id,Entity.LegalEntityEvents.LegalEntityEvent.2.LegalEntityEventType,Entity.LegalEntityEvents.LegalEntityEvent.2.LegalEntityEventEffectiveDate,Entity.LegalEntityEvents.LegalEntityEvent.2.LegalEntityEventRecordedDate,Entity.LegalEntityEvents.LegalEntityEvent.2.ValidationDocuments,Entity.LegalEntityEvents.LegalEntityEvent.3.group_type,Entity.LegalEntityEvents.LegalEntityEvent.3.event_status,Entity.LegalEntityEvents.LegalEntityEvent.3.LegalEntityEventType,Entity.LegalEntityEvents.LegalEntityEvent.3.LegalEntityEventEffectiveDate,Entity.LegalEntityEvents.LegalEntityEvent.3.LegalEntityEventRecordedDate,Entity.LegalEntityEvents.LegalEntityEvent.3.ValidationDocuments,Entity.LegalEntityEvents.LegalEntityEvent.4.group_type,Entity.LegalEntityEvents.LegalEntityEvent.4.event_status,Entity.LegalEntityEvents.LegalEntityEvent.4.LegalEntityEventType,Entity.LegalEntityEvents.LegalEntityEvent.4.LegalEntityEventEffectiveDate,Entity.LegalEntityEvents.LegalEntityEvent.4.LegalEntityEventRecordedDate,Entity.LegalEntityEvents.LegalEntityEvent.4.ValidationDocuments,Registration.InitialRegistrationDate,Registration.LastUpdateDate,Registration.RegistrationStatus,Registration.NextRenewalDate,Registration.ManagingLOU,Registration.ValidationSources,Registration.ValidationAuthority.ValidationAuthorityID,Registration.ValidationAuthority.OtherValidationAuthorityID,Registration.ValidationAuthority.ValidationAuthorityEntityID,Registration.OtherValidationAuthorities.OtherValidationAuthority.1.ValidationAuthorityID,Registration.OtherValidationAuthorities.OtherValidationAuthority.1.OtherValidationAuthorityID,Registration.OtherValidationAuthorities.OtherValidationAuthority.1.ValidationAuthorityEntityID
2138003GFKZJ2LIFTE95,UMBRELLA DEDICATED SUB-FUND LEVEL 2 # 47,en,,,,,,,,,,,,,,,,,,,en,"31, Z.A. BOURMICHT",,,,,BERTRANGE,LU-LU,LU,L-8070,en,"C/O CITIBANK, NATIONAL ASSOCIATION",,388 GREENWICH STREET,,,NEW YORK,US-NY,US,10013,,,,,,,,,,,,,,,,,,,,,RA000433,,O00004100_00000052,LU,FUND,8888,SUB-FUND,ACTIVE,2017-11-30T00:00:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-09-27T00:00:00Z,2023-09-27T18:40:20.363Z,ISSUED,2024-09-27T00:00:00Z,213800WAVVOPS85N2205,FULLY_CORROBORATED,RA000433,,O00004100_00000052,,,
2138003SX42YW2NPWP19,UMBRELLA DEDICATED SUB-FUND LEVEL 2 # 100,en,,,,,,,,,,,,,,,,,,,lb,"31, Z.A. BOURMICHT",,,,,BERTRANGE,LU-LU,LU,L-8070,en,"C/O CITIBANK, NATIONAL ASSOCIATION",,388 GREENWICH STREET,,,NEW YORK,US-NY,US,10013,,,,,,,,,,,,,,,,,,,,,RA000433,,O00004100_00000142,LU,FUND,8888,SUB-FUND,ACTIVE,2023-06-01T00:00:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-11-08T00:00:00Z,2023-11-08T14:21:31.943Z,ISSUED,2024-11-08T00:00:00Z,213800WAVVOPS85N2205,PARTIALLY_CORROBORATED,RA000433,,O00004100_00000142,,,
2138003XFMHDUXNTSI38,TDP GROWTH DEDICATED SUB-FUND # 110,en,,,,,,,,,,,,,,,,,,,en,"31, Z.A. BOURMICHT",,,,,BERTRANGE,LU-LU,LU,L-8070,en,C/O CITIBANK N.A.,,388 GREENWICH STREET,,,NEW YORK,US-NY,US,10013,,,,,,,,,,,,,,,,,,,,,RA000433,,O00004100_00000185,LU,FUND,8888,SUB-FUND,ACTIVE,2023-06-01T00:00:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-12-06T00:00:00Z,2023-12-06T12:03:34.307Z,ISSUED,2024-12-06T00:00:00Z,213800WAVVOPS85N2205,FULLY_CORROBORATED,RA000433,,O00004100_00000185,,,
2138004REIUD4C81Q495,TDP GROWTH DEDICATED SUB-FUND 57,en,MACS SICAV – TDP CONSERVATIVE DEDICATED SUB-FUND # 57,en,PREVIOUS_LEGAL_NAME,MACS SICAV – TDP BALANCED DEDICATED SUB-FUND #57,en,PREVIOUS_LEGAL_NAME,,,,,,,,,,,,,en,"31, Z.A. BOURMICHT",,,,,BERTRANGE,LU-LU,LU,L-8070,en,"C/O CITIBANK, NATIONAL ASSOCIATION",,5800 SOUTH WESTERN AVE,,,SIOUX FALLS,US-SD,US,57108,,,,,,,,,,,,,,,,,,,,,RA000433,,O00004100_00000060,LU,FUND,8888,SUB-FUND,ACTIVE,2015-09-30T00:00:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-12-28T00:00:00Z,2023-12-27T08:52:20.053Z,ISSUED,2024-12-28T00:00:00Z,213800WAVVOPS85N2205,FULLY_CORROBORATED,RA000433,,O00004100_00000060,,,
2138004RW2C1U4MOW311,TDP GROWTH DEDICATED SUB-FUND # 113,en,,,,,,,,,,,,,,,,,,,en,"31, Z.A. BOURMICHT",,,,,BERTRANGE,LU-LU,LU,L-8070,en,C/O CITIBANK N.A.,,388 GREENWICH STREET,,,NEW YORK,US-NY,US,10013,,,,,,,,,,,,,,,,,,,,,RA000433,,O00004100_00000188,LU,FUND,8888,SUB-FUND,ACTIVE,2023-06-01T00:00:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-12-06T00:00:00Z,2023-12-06T12:03:34.307Z,ISSUED,2024-12-06T00:00:00Z,213800WAVVOPS85N2205,FULLY_CORROBORATED,RA000433,,O00004100_00000188,,,
21380054ZRRFG2WNY360,UMBRELLA DEDICATED SUB-FUND LEVEL 3 # 81,en,,,,,,,,,,,,,,,,,,,lb,"31, Z.A. BOURMICHT",,,,,BERTRANGE,LU-LU,LU,L-8070,en,"C/O CITIBANK, NATIONAL ASSOCIATION",,388 GREENWICH STREET,,,NEW YORK,US-NY,US,10013,,,,,,,,,,,,,,,,,,,,,RA000433,,O00004100_00000086,LU,FUND,8888,SUB-FUND,ACTIVE,2021-03-31T00:00:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-10-17T00:00:00Z,2023-10-17T18:08:03.023Z,ISSUED,2024-10-17T00:00:00Z,213800WAVVOPS85N2205,FULLY_CORROBORATED,RA000433,,O00004100_00000086,,,
2138005X9YLC472DPI83,UMBRELLA DEDICATED SUB-FUND LEVEL 2 # 102,en,,,,,,,,,,,,,,,,,,,lb,"31, Z.A. BOURMICHT",,,,,BERTRANGE,LU-LU,LU,L-8070,en,"C/O CITIBANK, NATIONAL ASSOCIATION",,388 GREENWICH STREET,,,NEW YORK,US-NY,US,10013,,,,,,,,,,,,,,,,,,,,,RA000433,,O00004100_00000144,LU,FUND,8888,SUB-FUND,ACTIVE,2023-06-01T00:00:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-11-08T00:00:00Z,2023-11-08T14:21:31.943Z,ISSUED,2024-11-08T00:00:00Z,213800WAVVOPS85N2205,PARTIALLY_CORROBORATED,RA000433,,O00004100_00000144,,,
21380066KRRMYUNM8L27,TDP CONSERVATIVE DEDICATED SUB-FUND # 30,en,,,,,,,,,,,,,,,,,,,en,"31, Z.A. BOURMICHT",,,,,BERTRANGE,LU-LU,LU,L-8070,en,C/O CITIBANK N.A.,,388 GREENWICH STREET,,,NEW YORK,US-NY,US,10013,,,,,,,,,,,,,,,,,,,,,RA000433,,O00004100_00000183,LU,FUND,8888,SUB-FUND,ACTIVE,2023-06-01T00:00:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-12-06T00:00:00Z,2023-12-06T12:03:34.307Z,ISSUED,2024-12-06T00:00:00Z,213800WAVVOPS85N2205,FULLY_CORROBORATED,RA000433,,O00004100_00000183,,,
2138006L94DU55NK8X89,TDP CONSERVATIVE DEDICATED SUB-FUND # 11,en,CITI UMBRELLA SICAV - TDP CONSERVATIVE DEDICATED SUB-FUND # 11,en,PREVIOUS_LEGAL_NAME,,,,,,,,,,,,,,,,lb,"31, Z.A. BOURMICHT",,,,,BERTRANGE,LU-LU,LU,L-8070,lb,C/O CITIBANK N.A,,388 GREENWICH STREET,,,NEW YORK,US-NY,US,10013,,,,,,,,,,,,,,,,,,,,,RA000433,,O00004100_00000127,LU,FUND,8888,SUB-FUND,ACTIVE,2020-06-10T00:00:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-03-13T00:00:00Z,2024-03-14T00:11:14.290Z,LAPSED,2024-03-13T00:00:00Z,213800WAVVOPS85N2205,FULLY_CORROBORATED,RA000433,,O00004100_00000127,,,
2138006Q13X74LOJYN04,TDP GROWTH DEDICATED SUB-FUND # 115,en,,,,,,,,,,,,,,,,,,,en,"31, Z.A. BOURMICHT",,,,,BERTRANGE,LU-LU,LU,L-8070,en,C/O CITIBANK N.A.,,388 GREENWICH STREET,,,NEW YORK,US-NY,US,10013,,,,,,,,,,,,,,,,,,,,,RA000433,,O00004100_00000190,LU,FUND,8888,SUB-FUND,ACTIVE,2023-06-01T00:00:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-12-06T00:00:00Z,2023-12-06T12:03:34.307Z,ISSUED,2024-12-06T00:00:00Z,213800WAVVOPS85N2205,FULLY_CORROBORATED,RA000433,,O00004100_00000190,,,
2138006TBCN4S5QCAZ71,UMBRELLA DEDICATED SUB-FUND LEVEL 1 # 95,en,,,,,,,,,,,,,,,,,,,lb,"31, Z.A. BOURMICHT",,,,,BERTRANGE,LU-LU,LU,L-8070,en,"C/O CITIBANK, NATIONAL ASSOCIATION",,388 GREENWICH STREET,,,NEW YORK,US-NY,US,10013,,,,,,,,,,,,,,,,,,,,,RA000433,,O00004100_00000137,LU,FUND,8888,SUB-FUND,ACTIVE,2023-06-01T00:00:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-11-08T00:00:00Z,2023-11-08T14:21:31.943Z,ISSUED,2024-11-08T00:00:00Z,213800WAVVOPS85N2205,PARTIALLY_CORROBORATED,RA000433,,O00004100_00000137,,,
2138007159H4B362ZQ72,TDP CONSERVATIVE DEDICATED SUB-FUND # 19,en,CITI UMBRELLA SICAV - TDP CONSERVATIVE DEDICATED SUB-FUND # 19,en,PREVIOUS_LEGAL_NAME,,,,,,,,,,,,,,,,en,"31, Z.A. BOURMICHT",,,,,LUXEMBOURG,LU-LU,LU,L-8070,en,C/O CITIBANK N.A,,388 GREENWICH STREET,,,NEW YORK,US-NY,US,10013,,,,,,,,,,,,,,,,,,,,,RA000433,,O00004100_00000135,LU,FUND,8888,SUB-FUND,ACTIVE,2020-03-13T00:00:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-03-13T00:00:00Z,2024-03-08T13:14:12.890Z,ISSUED,2025-03-13T00:00:00Z,213800WAVVOPS85N2205,FULLY_CORROBORATED,RA000433,,O00004100_00000135,,,
21380073PL6Y8G4IGU76,UMBRELLA DEDICATED SUB-FUND LEVEL 4 # 110,en,,,,,,,,,,,,,,,,,,,en,"31, Z.A. BOURMICHT",,,,,BERTRANGE,LU-LU,LU,L-8070,en,C/O CITIBANK N.A.,,388 GREENWICH STREET,,,NEW YORK,US-NY,US,10013,,,,,,,,,,,,,,,,,,,,,RA000433,,O00004100_00000174,LU,FUND,8888,SUB-FUND,ACTIVE,2023-06-01T00:00:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-12-06T00:00:00Z,2023-12-06T12:03:34.307Z,ISSUED,2024-12-06T00:00:00Z,213800WAVVOPS85N2205,FULLY_CORROBORATED,RA000433,,O00004100_00000174,,,
2138007E786UVMES4B33,TDP BALANCED DEDICATED SUB-FUND # 61,en,CITI UMBRELLA SICAV - TDP BALANCED DEDICATED SUB-FUND # 61,en,PREVIOUS_LEGAL_NAME,,,,,,,,,,,,,,,,en,"31, Z.A. BOURMICHT",,,,,BERTRANGE,LU-LU,LU,L-8070,en,C/O CITIBANK N.A,,388 GREENWICH STREET,,,NEW YORK,US-NY,US,10013,,,,,,,,,,,,,,,,,,,,,RA000433,,O00004100_00000112,LU,FUND,8888,SUB-FUND,ACTIVE,2020-08-11T00:00:00Z,STANDALONE,COMPLETED,,CHANGE_HQ_ADDRESS,2023-02-22T00:00:00Z,2023-02-27T14:33:47Z,ACCOUNTS_FILING,,,,,,,,,,,,,,,,,,,,2018-02-28T00:00:00Z,2024-02-23T10:02:34.917Z,ISSUED,2025-02-28T00:00:00Z,213800WAVVOPS85N2205,FULLY_CORROBORATED,RA000433,,O00004100_00000112,,,
2138007GKPAP3EGP4M69,TDP CONSERVATIVE DEDICATED SUB-FUND # 29,en,,,,,,,,,,,,,,,,,,,en,"31, Z.A. BOURMICHT",,,,,BERTRANGE,LU-LU,LU,L-8070,en,C/O CITIBANK N.A.,,388 GREENWICH STREET,,,NEW YORK,US-NY,US,10013,,,,,,,,,,,,,,,,,,,,,RA000433,,O00004100_00000182,LU,FUND,8888,SUB-FUND,ACTIVE,2023-06-01T00:00:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-12-06T00:00:00Z,2023-12-06T12:03:34.307Z,ISSUED,2024-12-06T00:00:00Z,213800WAVVOPS85N2205,FULLY_CORROBORATED,RA000433,,O00004100_00000182,,,
2138007HCL57QIHP3Q73,TDP GROWTH DEDICATED SUB-FUND # 52,en,CITI UMBRELLA SICAV - TDP BALANCED DEDICATED SUB-FUND # 52,en,PREVIOUS_LEGAL_NAME,,,,,,,,,,,,,,,,lb,"31, Z.A. BOURMICHT",,,,,BERTRANGE,LU-LU,LU,L-8070,lb,"C/O CITIBANK, N.A.",,388 GREENWICH STREET,,,NEW YORK,US-NY,US,10013,,,,,,,,,,,,,,,,,,,,,RA000433,,O00004100_00000092,LU,FUND,8888,SUB-FUND,ACTIVE,2018-01-19T00:00:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-12-12T00:00:00Z,2023-12-08T08:30:32.323Z,ISSUED,2024-12-12T00:00:00Z,213800WAVVOPS85N2205,FULLY_CORROBORATED,RA000433,,O00004100_00000092,,,
2138007IYWHF69AMXO90,UMBRELLA DEDICATED SUB-FUND LEVEL 3 # 108,en,,,,,,,,,,,,,,,,,,,en,"31, Z.A. BOURMICHT",,,,,BERTRANGE,LU-LU,LU,L-8070,en,C/O CITIBANK N.A.,,388 GREENWICH STREET,,,NEW YORK,US-NY,US,10013,,,,,,,,,,,,,,,,,,,,,RA000433,,O00004100_00000172,LU,FUND,8888,SUB-FUND,ACTIVE,2023-06-01T00:00:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-12-06T00:00:00Z,2023-12-06T12:03:34.307Z,ISSUED,2024-12-06T00:00:00Z,213800WAVVOPS85N2205,FULLY_CORROBORATED,RA000433,,O00004100_00000172,,,
2138007YLNAGL4H8O750,TDP CONSERVATIVE DEDICATED SUB-FUND # 18,en,CITI UMBRELLA SICAV - TDP CONSERVATIVE DEDICATED SUB-FUND # 18,en,PREVIOUS_LEGAL_NAME,,,,,,,,,,,,,,,,en,"31, Z.A. BOURMICHT",,,,,LUXEMBOURG,LU-LU,LU,L-8070,en,C/O CITIBANK N.A,,388 GREENWICH STREET,,,NEW YORK,US-NY,US,10013,,,,,,,,,,,,,,,,,,,,,RA000433,,O00004100_00000134,LU,FUND,8888,SUB-FUND,ACTIVE,2020-03-13T00:00:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-03-13T00:00:00Z,2024-03-08T13:14:12.890Z,ISSUED,2025-03-13T00:00:00Z,213800WAVVOPS85N2205,FULLY_CORROBORATED,RA000433,,O00004100_00000134,,,
21380081IQFM1SKWW986,UMBRELLA DEDICATED SUB-FUND LEVEL 2 # 97,en,,,,,,,,,,,,,,,,,,,lb,"31, Z.A. BOURMICHT",,,,,BERTRANGE,LU-LU,LU,L-8070,en,"C/O CITIBANK, NATIONAL ASSOCIATION",,388 GREENWICH STREET,,,NEW YORK,US-NY,US,10013,,,,,,,,,,,,,,,,,,,,,RA000433,,O00004100_00000139,LU,FUND,8888,SUB-FUND,ACTIVE,2023-06-01T00:00:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-11-08T00:00:00Z,2023-11-08T14:21:31.943Z,ISSUED,2024-11-08T00:00:00Z,213800WAVVOPS85N2205,PARTIALLY_CORROBORATED,RA000433,,O00004100_00000139,,,
2138008MNSHZWPM1UX50,UMBRELLA DEDICATED SUB-FUND LEVEL 3 # 32,en,,,,,,,,,,,,,,,,,,,en,"31, Z.A. BOURMICHT",,,,,BERTRANGE,LU-LU,LU,L-8070,en,"C/O CITIBANK, NATIONAL ASSOCIATION",,388 GREENWICH STREET,,,NEW YORK,US-NY,US,10013,,,,,,,,,,,,,,,,,,,,,RA000433,,O00004100_00000037,LU,FUND,8888,SUB-FUND,ACTIVE,2007-12-31T00:00:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-10-17T00:00:00Z,2023-10-17T18:08:03.023Z,ISSUED,2024-10-17T00:00:00Z,213800WAVVOPS85N2205,FULLY_CORROBORATED,RA000433,,O00004100_00000037,,,
2138009513F1RITUPN82,UMBRELLA DEDICATED SUB-FUND LEVEL 2 # 106,en,,,,,,,,,,,,,,,,,,,en,"31, Z.A. BOURMICHT",,,,,BERTRANGE,LU-LU,LU,L-8070,en,C/O CITIBANK N.A.,,388 GREENWICH STREET,,,NEW YORK,US-NY,US,10013,,,,,,,,,,,,,,,,,,,,,RA000433,,O00004100_00000170,LU,FUND,8888,SUB-FUND,ACTIVE,2023-06-01T00:00:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-12-06T00:00:00Z,2023-12-06T12:03:34.307Z,ISSUED,2024-12-06T00:00:00Z,213800WAVVOPS85N2205,FULLY_CORROBORATED,RA000433,,O00004100_00000170,,,
2138009P9SYXYM2B3D06,UMBRELLA DEDICATED SUB-FUND LEVEL 4 # 25,en,,,,,,,,,,,,,,,,,,,en,"31, Z.A. BOURMICHT",,,,,BERTRANGE,LU-LU,LU,L-8070,en,"C/O CITIBANK, NATIONAL ASSOCIATION",,388 GREENWICH STREET,,,NEW YORK,US-NY,US,10013,,,,,,,,,,,,,,,,,,,,,RA000433,,O00004100_00000030,LU,FUND,8888,SUB-FUND,ACTIVE,2014-11-28T00:00:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-09-27T00:00:00Z,2023-09-27T18:40:20.363Z,ISSUED,2024-09-27T00:00:00Z,213800WAVVOPS85N2205,FULLY_CORROBORATED,RA000433,,O00004100_00000030,,,
2138009SAB9AERWFUP22,TDP GROWTH DEDICATED SUB-FUND # 108,en,TDP GROWTH DEDICATED SUB-FUND # 108,en,PREVIOUS_LEGAL_NAME,,,,,,,,,,,,,,,,en,"31, Z.A. BOURMICHT",,,,,BERTRANGE,LU-LU,LU,L-8070,en,C/O CITIBANK N.A.,,388 GREENWICH STREET,,,NEW YORK,US-NY,US,10013,,,,,,,,,,,,,,,,,,,,,RA000433,,O00004100_00000167,LU,FUND,8888,SUB-FUND,ACTIVE,2021-04-23T00:00:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-04-23T00:00:00Z,2023-04-21T07:44:46.713Z,ISSUED,2024-04-23T00:00:00Z,213800WAVVOPS85N2205,FULLY_CORROBORATED,RA000433,,O00004100_00000167,,,
2138009W7M67S7SD9E94,TDP CONSERVATIVE DEDICATED SUB-FUND # 17,en,CITI UMBRELLA SICAV - TDP CONSERVATIVE DEDICATED SUB-FUND # 17,en,PREVIOUS_LEGAL_NAME,,,,,,,,,,,,,,,,en,"31, Z.A. BOURMICHT",,388 GREENWICH STREET,,,BERTRANGE,LU-LU,LU,L-8070,en,C/O CITIBANK N.A,,388 GREENWICH STREET,,,NEW YORK,US-NY,US,10013,,,,,,,,,,,,,,,,,,,,,RA000433,,O00004100_00000133,LU,FUND,8888,SUB-FUND,ACTIVE,2020-03-13T00:00:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-03-13T00:00:00Z,2024-03-08T13:14:12.890Z,ISSUED,2025-03-13T00:00:00Z,213800WAVVOPS85N2205,FULLY_CORROBORATED,RA000433,,O00004100_00000133,,,
213800A3S7L2PAKN2J06,UMBRELLA DEDICATED SUB-FUND LEVEL 3 # 79,en,,,,,,,,,,,,,,,,,,,lb,"31, Z.A. BOURMICHT",,,,,BERTRANGE,LU-LU,LU,L-8070,en,"C/O CITIBANK, NATIONAL ASSOCIATION",,388 GREENWICH STREET,,,NEW YORK,US-NY,US,10013,,,,,,,,,,,,,,,,,,,,,RA000433,,O00004100_00000084,LU,FUND,8888,SUB-FUND,ACTIVE,2020-07-31T00:00:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-10-17T00:00:00Z,2023-10-17T18:08:03.023Z,ISSUED,2024-10-17T00:00:00Z,213800WAVVOPS85N2205,FULLY_CORROBORATED,RA000433,,O00004100_00000084,,,
213800AZDVPFU5QXXX64,TDP CONSERVATIVE DEDICATED SUB-FUND # 2,en,CITI UMBRELLA SICAV - TDP CONSERVATIVE DEDICATED SUB-FUND # 2,en,PREVIOUS_LEGAL_NAME,,,,,,,,,,,,,,,,en,"31, Z.A. BOURMICHT",,,,,BERTRANGE,LU-LU,LU,L-8070,en,"C/O CITIBANK, N.A.",,388 GREENWICH STREET,,,NEW YORK,US-NY,US,10013,,,,,,,,,,,,,,,,,,,,,RA000433,,O00004100_00000090,LU,FUND,8888,SUB-FUND,ACTIVE,2017-11-21T00:00:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-12-12T00:00:00Z,2023-12-08T08:30:32.323Z,ISSUED,2024-12-12T00:00:00Z,213800WAVVOPS85N2205,FULLY_CORROBORATED,RA000433,,O00004100_00000090,,,
213800BNI5RMIEY2BR29,UMBRELLA SUB-FUND LEVEL 4,en,,,,,,,,,,,,,,,,,,,en,"31, Z.A. BOURMICHT",,,,,BERTRANGE,LU-LU,LU,L-8070,en,"C/O CITIBANK, NATIONAL ASSOCIATION",,388 GREENWICH STREET,,,NEW YORK,US-NY,US,10013,,,,,,,,,,,,,,,,,,,,,RA000433,,O00004100_00000004,LU,FUND,8888,SUB-FUND,ACTIVE,2006-07-31T00:00:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-09-27T00:00:00Z,2023-09-27T11:52:43.830Z,ISSUED,2024-09-27T00:00:00Z,213800WAVVOPS85N2205,FULLY_CORROBORATED,RA000433,,O00004100_00000004,,,
213800CO8PMSL69C1Q81,TDP CONSERVATIVE DEDICATED SUB-FUND # 28,en,,,,,,,,,,,,,,,,,,,en,"31, Z.A. BOURMICHT",,,,,BERTRANGE,LU-LU,LU,L-8070,en,C/O CITIBANK N.A.,,388 GREENWICH STREET,,,NEW YORK,US-NY,US,10013,,,,,,,,,,,,,,,,,,,,,RA000433,,O00004100_00000181,LU,FUND,8888,SUB-FUND,ACTIVE,2023-06-01T00:00:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-12-06T00:00:00Z,2023-12-06T12:03:34.307Z,ISSUED,2024-12-06T00:00:00Z,213800WAVVOPS85N2205,FULLY_CORROBORATED,RA000433,,O00004100_00000181,,,
213800CR4LO6KUOELZ53,UMBRELLA DEDICATED SUB-FUND LEVEL 4 # 91,en,,,,,,,,,,,,,,,,,,,lb,"31, Z.A. BOURMICHT",,,,,BERTRANGE,LU-LU,LU,L-8070,en,"C/O CITIBANK, NATIONAL ASSOCIATION",,388 GREENWICH STREET,,,NEW YORK,US-NY,US,10013,,,,,,,,,,,,,,,,,,,,,RA000433,,O00004100_00000153,LU,FUND,8888,SUB-FUND,ACTIVE,2023-06-01T00:00:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-11-08T00:00:00Z,2023-11-08T14:21:31.943Z,ISSUED,2024-11-08T00:00:00Z,213800WAVVOPS85N2205,PARTIALLY_CORROBORATED,RA000433,,O00004100_00000153,,,
