Relationship.StartNode.NodeID,Relationship.StartNode.NodeIDType,Relationship.EndNode.NodeID,Relationship.EndNode.NodeIDType,Relationship.RelationshipType,Relationship.RelationshipStatus,Relationship.Period.1.startDate,Relationship.Period.1.endDate,Relationship.Period.1.periodType,Relationship.Period.2.startDate,Relationship.Period.2.endDate,Relationship.Period.2.periodType,Relationship.Period.3.startDate,Relationship.Period.3.endDate,Relationship.Period.3.periodType,Relationship.Period.4.startDate,Relationship.Period.4.endDate,Relationship.Period.4.periodType,Relationship.Period.5.startDate,Relationship.Period.5.endDate,Relationship.Period.5.periodType,Relationship.Qualifiers.1.QualifierDimension,Relationship.Qualifiers.1.QualifierCategory,Relationship.Qualifiers.2.QualifierDimension,Relationship.Qualifiers.2.QualifierCategory,Relationship.Qualifiers.3.QualifierDimension,Relationship.Qualifiers.3.QualifierCategory,Relationship.Qualifiers.4.QualifierDimension,Relationship.Qualifiers.4.QualifierCategory,Relationship.Qualifiers.5.QualifierDimension,Relationship.Qualifiers.5.QualifierCategory,Relationship.Quantifiers.1.MeasurementMethod,Relationship.Quantifiers.1.QuantifierAmount,Relationship.Quantifiers.1.QuantifierUnits,Relationship.Quantifiers.2.MeasurementMethod,Relationship.Quantifiers.2.QuantifierAmount,Relationship.Quantifiers.2.QuantifierUnits,Relationship.Quantifiers.3.MeasurementMethod,Relationship.Quantifiers.3.QuantifierAmount,Relationship.Quantifiers.3.QuantifierUnits,Relationship.Quantifiers.4.MeasurementMethod,Relationship.Quantifiers.4.QuantifierAmount,Relationship.Quantifiers.4.QuantifierUnits,Relationship.Quantifiers.5.MeasurementMethod,Relationship.Quantifiers.5.QuantifierAmount,Relationship.Quantifiers.5.QuantifierUnits,Registration.InitialRegistrationDate,Registration.LastUpdateDate,Registration.RegistrationStatus,Registration.NextRenewalDate,Registration.ManagingLOU,Registration.ValidationSources,Registration.ValidationDocuments,Registration.ValidationReference
213800FEGOL5ZNQ86U47,LEI,E57ODZWZ7FF32TWEFA76,LEI,IS_FUND-MANAGED_BY,ACTIVE,2020-03-13T00:00:00Z,,RELATIONSHIP_PERIOD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-03-13T00:00:00Z,2024-03-08T12:19:08.247Z,PUBLISHED,2025-03-13T00:00:00Z,213800WAVVOPS85N2205,FULLY_CORROBORATED,SUPPORTING_DOCUMENTS,
213800FNF2KP55CHGS30,LEI,E57ODZWZ7FF32TWEFA76,LEI,IS_FUND-MANAGED_BY,ACTIVE,2023-06-01T00:00:00Z,,RELATIONSHIP_PERIOD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-12-06T00:00:00Z,2023-12-06T12:03:34.307Z,PUBLISHED,2024-12-06T00:00:00Z,213800WAVVOPS85N2205,FULLY_CORROBORATED,SUPPORTING_DOCUMENTS,
213800FO9DNOQ22MNI16,LEI,E57ODZWZ7FF32TWEFA76,LEI,IS_FUND-MANAGED_BY,ACTIVE,2023-10-17T00:00:00Z,,RELATIONSHIP_PERIOD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-10-17T00:00:00Z,2023-10-17T18:08:03.023Z,PUBLISHED,2024-10-17T00:00:00Z,213800WAVVOPS85N2205,ENTITY_SUPPLIED_ONLY,SUPPORTING_DOCUMENTS,
213800FU6ZTR5Z2CFM67,LEI,E57ODZWZ7FF32TWEFA76,LEI,IS_FUND-MANAGED_BY,ACTIVE,2023-06-01T00:00:00Z,,RELATIONSHIP_PERIOD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-12-06T00:00:00Z,2023-12-06T12:03:34.307Z,PUBLISHED,2024-12-06T00:00:00Z,213800WAVVOPS85N2205,FULLY_CORROBORATED,SUPPORTING_DOCUMENTS,
213800G2SLE5M2OBPI49,LEI,E57ODZWZ7FF32TWEFA76,LEI,IS_FUND-MANAGED_BY,ACTIVE,2012-07-31T00:00:00Z,,RELATIONSHIP_PERIOD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-09-27T00:00:00Z,2023-09-27T18:50:30.513Z,PUBLISHED,2024-09-27T00:00:00Z,213800WAVVOPS85N2205,FULLY_CORROBORATED,SUPPORTING_DOCUMENTS,
213800H4O5MHSE4EEB09,LEI,E57ODZWZ7FF32TWEFA76,LEI,IS_FUND-MANAGED_BY,ACTIVE,2013-05-31T00:00:00Z,,RELATIONSHIP_PERIOD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-09-27T00:00:00Z,2023-09-27T18:40:20.363Z,PUBLISHED,2024-09-27T00:00:00Z,213800WAVVOPS85N2205,FULLY_CORROBORATED,SUPPORTING_DOCUMENTS,
213800HLAGJCGWDZ2125,LEI,E57ODZWZ7FF32TWEFA76,LEI,IS_FUND-MANAGED_BY,ACTIVE,2021-09-01T00:00:00Z,,RELATIONSHIP_PERIOD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-09-27T00:00:00Z,2023-09-27T18:40:20.363Z,PUBLISHED,2024-09-27T00:00:00Z,213800WAVVOPS85N2205,FULLY_CORROBORATED,SUPPORTING_DOCUMENTS,
213800HPACMOPODJCY54,LEI,E57ODZWZ7FF32TWEFA76,LEI,IS_FUND-MANAGED_BY,ACTIVE,2023-06-01T00:00:00Z,,RELATIONSHIP_PERIOD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-12-06T00:00:00Z,2023-12-06T12:03:34.307Z,PUBLISHED,2024-12-06T00:00:00Z,213800WAVVOPS85N2205,FULLY_CORROBORATED,SUPPORTING_DOCUMENTS,
213800HPWZLYDHAL7U41,LEI,E57ODZWZ7FF32TWEFA76,LEI,IS_FUND-MANAGED_BY,ACTIVE,2018-03-29T00:00:00Z,,RELATIONSHIP_PERIOD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-09-27T00:00:00Z,2023-09-27T18:40:20.363Z,PUBLISHED,2024-09-27T00:00:00Z,213800WAVVOPS85N2205,FULLY_CORROBORATED,SUPPORTING_DOCUMENTS,
213800HR7UYBQCXD3J24,LEI,E57ODZWZ7FF32TWEFA76,LEI,IS_FUND-MANAGED_BY,ACTIVE,2023-06-01T00:00:00Z,,RELATIONSHIP_PERIOD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-12-06T00:00:00Z,2023-12-06T12:03:34.307Z,PUBLISHED,2024-12-06T00:00:00Z,213800WAVVOPS85N2205,FULLY_CORROBORATED,SUPPORTING_DOCUMENTS,
213800HS9J6FXT8C5B96,LEI,E57ODZWZ7FF32TWEFA76,LEI,IS_FUND-MANAGED_BY,ACTIVE,2023-06-01T00:00:00Z,,RELATIONSHIP_PERIOD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-12-06T00:00:00Z,2023-12-06T12:03:34.307Z,PUBLISHED,2024-12-06T00:00:00Z,213800WAVVOPS85N2205,FULLY_CORROBORATED,SUPPORTING_DOCUMENTS,
213800HW858WP5YHFB10,LEI,E57ODZWZ7FF32TWEFA76,LEI,IS_FUND-MANAGED_BY,ACTIVE,2021-04-23T00:00:00Z,,RELATIONSHIP_PERIOD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-04-23T00:00:00Z,2024-04-23T08:49:32.920Z,PUBLISHED,2025-04-23T00:00:00Z,213800WAVVOPS85N2205,ENTITY_SUPPLIED_ONLY,SUPPORTING_DOCUMENTS,
213800HYSNTGLQPB7C66,LEI,E57ODZWZ7FF32TWEFA76,LEI,IS_FUND-MANAGED_BY,ACTIVE,2023-06-01T00:00:00Z,,RELATIONSHIP_PERIOD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-12-06T00:00:00Z,2023-12-06T12:03:34.307Z,PUBLISHED,2024-12-06T00:00:00Z,213800WAVVOPS85N2205,FULLY_CORROBORATED,SUPPORTING_DOCUMENTS,
213800I5SSSIHCGHE688,LEI,E57ODZWZ7FF32TWEFA76,LEI,IS_FUND-MANAGED_BY,ACTIVE,2020-03-13T00:00:00Z,,RELATIONSHIP_PERIOD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-03-13T00:00:00Z,2024-03-08T13:14:12.890Z,PUBLISHED,2025-03-13T00:00:00Z,213800WAVVOPS85N2205,FULLY_CORROBORATED,SUPPORTING_DOCUMENTS,
213800IEB2Y8UDU3SK10,LEI,E57ODZWZ7FF32TWEFA76,LEI,IS_FUND-MANAGED_BY,ACTIVE,2014-06-30T00:00:00Z,,RELATIONSHIP_PERIOD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-09-27T00:00:00Z,2023-09-27T18:40:20.363Z,PUBLISHED,2024-09-27T00:00:00Z,213800WAVVOPS85N2205,FULLY_CORROBORATED,SUPPORTING_DOCUMENTS,
213800IPQ6YFS6E4QA83,LEI,E57ODZWZ7FF32TWEFA76,LEI,IS_FUND-MANAGED_BY,ACTIVE,2023-06-01T00:00:00Z,,RELATIONSHIP_PERIOD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-12-06T00:00:00Z,2023-12-06T12:03:34.307Z,PUBLISHED,2024-12-06T00:00:00Z,213800WAVVOPS85N2205,FULLY_CORROBORATED,SUPPORTING_DOCUMENTS,
213800KF7XIA2JULBY62,LEI,E57ODZWZ7FF32TWEFA76,LEI,IS_FUND-MANAGED_BY,ACTIVE,2013-05-31T00:00:00Z,,RELATIONSHIP_PERIOD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-09-27T00:00:00Z,2023-09-27T18:40:20.363Z,PUBLISHED,2024-09-27T00:00:00Z,213800WAVVOPS85N2205,FULLY_CORROBORATED,SUPPORTING_DOCUMENTS,
213800LVUFTL6VKVZ560,LEI,E57ODZWZ7FF32TWEFA76,LEI,IS_FUND-MANAGED_BY,ACTIVE,2023-10-17T00:00:00Z,,RELATIONSHIP_PERIOD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-10-17T00:00:00Z,2023-10-17T18:08:03.023Z,PUBLISHED,2024-10-17T00:00:00Z,213800WAVVOPS85N2205,ENTITY_SUPPLIED_ONLY,SUPPORTING_DOCUMENTS,
213800MF6CZU5WUI1T44,LEI,E57ODZWZ7FF32TWEFA76,LEI,IS_FUND-MANAGED_BY,ACTIVE,2023-06-01T00:00:00Z,,RELATIONSHIP_PERIOD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-12-06T00:00:00Z,2023-12-06T12:03:34.307Z,PUBLISHED,2024-12-06T00:00:00Z,213800WAVVOPS85N2205,FULLY_CORROBORATED,SUPPORTING_DOCUMENTS,
213800MFZOQWAEI7YG94,LEI,E57ODZWZ7FF32TWEFA76,LEI,IS_FUND-MANAGED_BY,ACTIVE,2023-06-01T00:00:00Z,,RELATIONSHIP_PERIOD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-12-06T00:00:00Z,2023-12-06T12:03:34.307Z,PUBLISHED,2024-12-06T00:00:00Z,213800WAVVOPS85N2205,FULLY_CORROBORATED,SUPPORTING_DOCUMENTS,
213800MIZ8QN92GLI555,LEI,E57ODZWZ7FF32TWEFA76,LEI,IS_FUND-MANAGED_BY,ACTIVE,2023-06-01T00:00:00Z,,RELATIONSHIP_PERIOD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-12-06T00:00:00Z,2023-12-06T12:03:34.307Z,PUBLISHED,2024-12-06T00:00:00Z,213800WAVVOPS85N2205,FULLY_CORROBORATED,SUPPORTING_DOCUMENTS,
213800NHO5HMOS79HQ88,LEI,E57ODZWZ7FF32TWEFA76,LEI,IS_FUND-MANAGED_BY,ACTIVE,2013-05-31T00:00:00Z,,RELATIONSHIP_PERIOD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-09-27T00:00:00Z,2023-09-27T18:40:20.363Z,PUBLISHED,2024-09-27T00:00:00Z,213800WAVVOPS85N2205,FULLY_CORROBORATED,SUPPORTING_DOCUMENTS,
213800O3CQGYDKDLUE18,LEI,E57ODZWZ7FF32TWEFA76,LEI,IS_FUND-MANAGED_BY,ACTIVE,2023-06-01T00:00:00Z,,RELATIONSHIP_PERIOD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-12-06T00:00:00Z,2023-12-06T12:03:34.307Z,PUBLISHED,2024-12-06T00:00:00Z,213800WAVVOPS85N2205,FULLY_CORROBORATED,SUPPORTING_DOCUMENTS,
213800OHRWC43I8XPA18,LEI,E57ODZWZ7FF32TWEFA76,LEI,IS_FUND-MANAGED_BY,ACTIVE,2020-01-31T00:00:00Z,,RELATIONSHIP_PERIOD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-12-28T00:00:00Z,2023-12-27T08:52:20.053Z,PUBLISHED,2024-12-28T00:00:00Z,213800WAVVOPS85N2205,FULLY_CORROBORATED,SUPPORTING_DOCUMENTS,
213800OMJ1O7TKXV9J76,LEI,E57ODZWZ7FF32TWEFA76,LEI,IS_FUND-MANAGED_BY,ACTIVE,2023-06-01T00:00:00Z,,RELATIONSHIP_PERIOD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-11-08T00:00:00Z,2023-11-08T14:21:31.943Z,PUBLISHED,2024-11-08T00:00:00Z,213800WAVVOPS85N2205,ENTITY_SUPPLIED_ONLY,SUPPORTING_DOCUMENTS,
213800OS6OBP3V4RUI58,LEI,E57ODZWZ7FF32TWEFA76,LEI,IS_FUND-MANAGED_BY,ACTIVE,2023-10-17T00:00:00Z,,RELATIONSHIP_PERIOD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-10-17T00:00:00Z,2023-10-17T18:08:03.023Z,PUBLISHED,2024-10-17T00:00:00Z,213800WAVVOPS85N2205,ENTITY_SUPPLIED_ONLY,SUPPORTING_DOCUMENTS,
213800P2PUH9WOD9FP70,LEI,E57ODZWZ7FF32TWEFA76,LEI,IS_FUND-MANAGED_BY,ACTIVE,2018-04-30T00:00:00Z,,RELATIONSHIP_PERIOD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-09-27T00:00:00Z,2023-09-27T18:40:20.363Z,PUBLISHED,2024-09-27T00:00:00Z,213800WAVVOPS85N2205,FULLY_CORROBORATED,SUPPORTING_DOCUMENTS,
213800PBNS2GABH73X88,LEI,E57ODZWZ7FF32TWEFA76,LEI,IS_FUND-MANAGED_BY,ACTIVE,2023-06-01T00:00:00Z,,RELATIONSHIP_PERIOD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-12-06T00:00:00Z,2023-12-06T12:03:34.307Z,PUBLISHED,2024-12-06T00:00:00Z,213800WAVVOPS85N2205,FULLY_CORROBORATED,SUPPORTING_DOCUMENTS,
213800PFST9DWP997362,LEI,E57ODZWZ7FF32TWEFA76,LEI,IS_FUND-MANAGED_BY,ACTIVE,2019-04-30T00:00:00Z,,RELATIONSHIP_PERIOD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-10-17T00:00:00Z,2023-10-17T18:08:03.023Z,PUBLISHED,2024-10-17T00:00:00Z,213800WAVVOPS85N2205,ENTITY_SUPPLIED_ONLY,SUPPORTING_DOCUMENTS,
213800PG14RRIVUHUV90,LEI,E57ODZWZ7FF32TWEFA76,LEI,IS_FUND-MANAGED_BY,ACTIVE,2007-03-30T00:00:00Z,,RELATIONSHIP_PERIOD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-09-27T00:00:00Z,2023-09-27T18:40:20.363Z,PUBLISHED,2024-09-27T00:00:00Z,213800WAVVOPS85N2205,FULLY_CORROBORATED,SUPPORTING_DOCUMENTS,
213800PN9UBPMMC64L16,LEI,E57ODZWZ7FF32TWEFA76,LEI,IS_FUND-MANAGED_BY,ACTIVE,2021-04-23T00:00:00Z,,RELATIONSHIP_PERIOD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-04-23T00:00:00Z,2024-04-23T08:49:32.920Z,PUBLISHED,2025-04-23T00:00:00Z,213800WAVVOPS85N2205,ENTITY_SUPPLIED_ONLY,SUPPORTING_DOCUMENTS,
213800POEQX93TLH1H27,LEI,E57ODZWZ7FF32TWEFA76,LEI,IS_FUND-MANAGED_BY,ACTIVE,2023-06-01T00:00:00Z,,RELATIONSHIP_PERIOD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-11-08T00:00:00Z,2023-11-08T14:21:31.943Z,PUBLISHED,2024-11-08T00:00:00Z,213800WAVVOPS85N2205,ENTITY_SUPPLIED_ONLY,SUPPORTING_DOCUMENTS,
213800PT7EKUXAOSVH93,LEI,E57ODZWZ7FF32TWEFA76,LEI,IS_FUND-MANAGED_BY,ACTIVE,2023-06-01T00:00:00Z,,RELATIONSHIP_PERIOD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-11-08T00:00:00Z,2023-11-08T14:21:31.943Z,PUBLISHED,2024-11-08T00:00:00Z,213800WAVVOPS85N2205,ENTITY_SUPPLIED_ONLY,SUPPORTING_DOCUMENTS,
213800Q7DZFVJ7QGD910,LEI,E57ODZWZ7FF32TWEFA76,LEI,IS_FUND-MANAGED_BY,ACTIVE,2021-04-23T00:00:00Z,,RELATIONSHIP_PERIOD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-04-23T00:00:00Z,2024-04-23T08:49:32.920Z,PUBLISHED,2025-04-23T00:00:00Z,213800WAVVOPS85N2205,ENTITY_SUPPLIED_ONLY,SUPPORTING_DOCUMENTS,
213800QB9VK9VT8LSQ39,LEI,E57ODZWZ7FF32TWEFA76,LEI,IS_FUND-MANAGED_BY,ACTIVE,2017-12-12T00:00:00Z,,RELATIONSHIP_PERIOD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-12-12T00:00:00Z,2023-12-08T08:30:32.323Z,PUBLISHED,2024-12-12T00:00:00Z,213800WAVVOPS85N2205,FULLY_CORROBORATED,SUPPORTING_DOCUMENTS,
213800QC22NZSEV4X610,LEI,E57ODZWZ7FF32TWEFA76,LEI,IS_FUND-MANAGED_BY,ACTIVE,2023-06-01T00:00:00Z,,RELATIONSHIP_PERIOD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-12-06T00:00:00Z,2023-12-06T12:03:34.307Z,PUBLISHED,2024-12-06T00:00:00Z,213800WAVVOPS85N2205,FULLY_CORROBORATED,SUPPORTING_DOCUMENTS,
213800QC8XSRFDTUCW96,LEI,E57ODZWZ7FF32TWEFA76,LEI,IS_FUND-MANAGED_BY,ACTIVE,2023-06-01T00:00:00Z,,RELATIONSHIP_PERIOD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-11-08T00:00:00Z,2023-11-08T14:21:31.943Z,PUBLISHED,2024-11-08T00:00:00Z,213800WAVVOPS85N2205,ENTITY_SUPPLIED_ONLY,SUPPORTING_DOCUMENTS,
213800QH23B55PG49T45,LEI,E57ODZWZ7FF32TWEFA76,LEI,IS_FUND-MANAGED_BY,ACTIVE,2023-06-01T00:00:00Z,,RELATIONSHIP_PERIOD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-12-06T00:00:00Z,2023-12-06T12:03:34.307Z,PUBLISHED,2024-12-06T00:00:00Z,213800WAVVOPS85N2205,FULLY_CORROBORATED,SUPPORTING_DOCUMENTS,
213800QK6JZV82L1G892,LEI,E57ODZWZ7FF32TWEFA76,LEI,IS_FUND-MANAGED_BY,ACTIVE,2021-04-23T00:00:00Z,,RELATIONSHIP_PERIOD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-04-23T00:00:00Z,2024-04-23T08:49:32.920Z,PUBLISHED,2025-04-23T00:00:00Z,213800WAVVOPS85N2205,ENTITY_SUPPLIED_ONLY,SUPPORTING_DOCUMENTS,
213800QM1NS92ADP7481,LEI,E57ODZWZ7FF32TWEFA76,LEI,IS_FUND-MANAGED_BY,ACTIVE,2023-06-01T00:00:00Z,,RELATIONSHIP_PERIOD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-11-08T00:00:00Z,2023-11-08T14:21:31.943Z,PUBLISHED,2024-11-08T00:00:00Z,213800WAVVOPS85N2205,ENTITY_SUPPLIED_ONLY,SUPPORTING_DOCUMENTS,
213800QRCJ67IAZXPL23,LEI,E57ODZWZ7FF32TWEFA76,LEI,IS_FUND-MANAGED_BY,ACTIVE,2017-11-21T00:00:00Z,,RELATIONSHIP_PERIOD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-12-12T00:00:00Z,2023-12-08T08:30:32.323Z,PUBLISHED,2024-12-12T00:00:00Z,213800WAVVOPS85N2205,FULLY_CORROBORATED,SUPPORTING_DOCUMENTS,
213800R4CCU7415AX436,LEI,E57ODZWZ7FF32TWEFA76,LEI,IS_FUND-MANAGED_BY,ACTIVE,2023-06-01T00:00:00Z,,RELATIONSHIP_PERIOD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-11-08T00:00:00Z,2023-11-08T14:21:31.943Z,PUBLISHED,2024-11-08T00:00:00Z,213800WAVVOPS85N2205,ENTITY_SUPPLIED_ONLY,SUPPORTING_DOCUMENTS,
213800RA9BR7NMZHFK07,LEI,E57ODZWZ7FF32TWEFA76,LEI,IS_FUND-MANAGED_BY,ACTIVE,2023-06-01T00:00:00Z,,RELATIONSHIP_PERIOD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-11-08T00:00:00Z,2023-11-08T14:21:31.943Z,PUBLISHED,2024-11-08T00:00:00Z,213800WAVVOPS85N2205,ENTITY_SUPPLIED_ONLY,SUPPORTING_DOCUMENTS,
213800RKQ1QOMVRDKX85,LEI,E57ODZWZ7FF32TWEFA76,LEI,IS_FUND-MANAGED_BY,ACTIVE,2021-04-23T00:00:00Z,,RELATIONSHIP_PERIOD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-04-23T00:00:00Z,2024-04-23T08:49:32.920Z,PUBLISHED,2025-04-23T00:00:00Z,213800WAVVOPS85N2205,ENTITY_SUPPLIED_ONLY,SUPPORTING_DOCUMENTS,
213800S4OCHNFY5KPX28,LEI,E57ODZWZ7FF32TWEFA76,LEI,IS_FUND-MANAGED_BY,ACTIVE,2023-06-01T00:00:00Z,,RELATIONSHIP_PERIOD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-11-08T00:00:00Z,2023-11-08T14:21:31.943Z,PUBLISHED,2024-11-08T00:00:00Z,213800WAVVOPS85N2205,ENTITY_SUPPLIED_ONLY,SUPPORTING_DOCUMENTS,
213800S5T5T7IPVSLM52,LEI,E57ODZWZ7FF32TWEFA76,LEI,IS_FUND-MANAGED_BY,ACTIVE,2018-01-19T00:00:00Z,,RELATIONSHIP_PERIOD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-12-12T00:00:00Z,2023-12-08T08:30:32.323Z,PUBLISHED,2024-12-12T00:00:00Z,213800WAVVOPS85N2205,FULLY_CORROBORATED,SUPPORTING_DOCUMENTS,
213800S7K8FJ17AZUP43,LEI,E57ODZWZ7FF32TWEFA76,LEI,IS_FUND-MANAGED_BY,ACTIVE,2017-12-12T00:00:00Z,,RELATIONSHIP_PERIOD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-12-12T00:00:00Z,2023-12-08T08:30:32.323Z,PUBLISHED,2024-12-12T00:00:00Z,213800WAVVOPS85N2205,FULLY_CORROBORATED,SUPPORTING_DOCUMENTS,
213800SZ45OXAMY2KP30,LEI,E57ODZWZ7FF32TWEFA76,LEI,IS_FUND-MANAGED_BY,ACTIVE,2018-01-19T00:00:00Z,,RELATIONSHIP_PERIOD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-12-18T00:00:00Z,2023-12-18T11:28:56.553Z,PUBLISHED,2024-12-23T00:00:00Z,213800WAVVOPS85N2205,FULLY_CORROBORATED,SUPPORTING_DOCUMENTS,
213800TIV4HPGZ7TAQ20,LEI,E57ODZWZ7FF32TWEFA76,LEI,IS_FUND-MANAGED_BY,ACTIVE,2023-06-01T00:00:00Z,,RELATIONSHIP_PERIOD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-12-06T00:00:00Z,2023-12-06T12:03:34.307Z,PUBLISHED,2024-12-06T00:00:00Z,213800WAVVOPS85N2205,FULLY_CORROBORATED,SUPPORTING_DOCUMENTS,
213800TLEWIVBQOIII89,LEI,E57ODZWZ7FF32TWEFA76,LEI,IS_FUND-MANAGED_BY,ACTIVE,2021-04-23T00:00:00Z,,RELATIONSHIP_PERIOD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-04-26T00:00:00Z,2024-04-26T08:32:37.950Z,PUBLISHED,2025-04-26T00:00:00Z,213800WAVVOPS85N2205,FULLY_CORROBORATED,SUPPORTING_DOCUMENTS,https://www.privatebank.citibank.com/legacy/newcpb-media/media/documents/CPB_SRD_II_Shareholder_Engagement_Policy_FINAL_CBNA_MACS_SICAV_pdf.pdf.coredownload.inline.pdf
213800TRNJOEFB53HP48,LEI,E57ODZWZ7FF32TWEFA76,LEI,IS_FUND-MANAGED_BY,ACTIVE,2023-10-17T00:00:00Z,,RELATIONSHIP_PERIOD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-10-17T00:00:00Z,2023-10-17T18:08:03.023Z,PUBLISHED,2024-10-17T00:00:00Z,213800WAVVOPS85N2205,ENTITY_SUPPLIED_ONLY,SUPPORTING_DOCUMENTS,
213800TYAFYSS9UBBB40,LEI,E57ODZWZ7FF32TWEFA76,LEI,IS_FUND-MANAGED_BY,ACTIVE,2023-06-01T00:00:00Z,,RELATIONSHIP_PERIOD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-11-08T00:00:00Z,2023-11-08T14:21:31.943Z,PUBLISHED,2024-11-08T00:00:00Z,213800WAVVOPS85N2205,ENTITY_SUPPLIED_ONLY,SUPPORTING_DOCUMENTS,
213800U2S9F57PJFU721,LEI,E57ODZWZ7FF32TWEFA76,LEI,IS_FUND-MANAGED_BY,ACTIVE,2023-06-01T00:00:00Z,,RELATIONSHIP_PERIOD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-11-08T00:00:00Z,2023-11-08T14:21:31.943Z,PUBLISHED,2024-11-08T00:00:00Z,213800WAVVOPS85N2205,ENTITY_SUPPLIED_ONLY,SUPPORTING_DOCUMENTS,
213800UBTIJP7K6GSG40,LEI,E57ODZWZ7FF32TWEFA76,LEI,IS_FUND-MANAGED_BY,ACTIVE,2021-04-23T00:00:00Z,,RELATIONSHIP_PERIOD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-04-23T00:00:00Z,2024-04-23T08:49:32.920Z,PUBLISHED,2025-04-23T00:00:00Z,213800WAVVOPS85N2205,ENTITY_SUPPLIED_ONLY,SUPPORTING_DOCUMENTS,
